== Event number 1 ==
1000022	 123.7780 123.9428 66.2649 210.9129 9410.3964 
== Event number 42 ==
1	 -106.0476 45.3013 -226.8246 254.4590 1.6641 
-11	 42.7934 -32.3852 38.7287 66.1816 0.0112 
11	 31.0529 18.4720 102.6560 108.8291 0.0112 
1000022	 32.2013 -31.3881 85.4399 136.8667 9410.3964 
1	 -65.2591 28.9621 -247.8427 257.9248 1.6641 
-11	 30.6838 19.8138 32.1284 48.6449 0.0112 
11	 28.3318 -12.2764 5.1649 31.3063 0.0112 
1000022	 6.2436 -36.4995 210.5493 234.7608 9410.3964 
== Event number 43 ==
1	 155.5731 -143.7293 139.8639 253.8202 1.6641 
-11	 -13.7313 51.9969 -11.6805 55.0333 0.0112 
11	 0.6832 -17.4864 -14.4334 22.6843 0.0112 
1000022	 -142.5250 109.2188 -113.7499 233.6484 9410.3964 
1	 -110.8490 170.9205 -150.8728 253.5066 1.6641 
-11	 5.7334 12.2478 -1.1290 13.5707 0.0112 
11	 18.1858 -19.7230 66.4983 71.7061 0.0112 
1000022	 86.9298 -163.4453 85.5035 225.8150 9410.3964 
== Event number 44 ==
1	 -131.8572 -38.7932 213.5562 253.9668 1.6641 
-11	 34.9527 37.3121 -67.4054 84.6013 0.0112 
11	 57.2932 -2.1861 -15.5691 59.4112 0.0112 
1000022	 39.6114 3.6672 -130.5818 167.4649 9410.3964 
1	 -191.2304 156.1822 62.2227 254.6277 1.6641 
-11	 31.7003 -63.9601 -20.4705 74.2621 0.0112 
11	 -11.0399 -7.3638 11.3411 17.4567 0.0112 
1000022	 170.5700 -84.8583 -53.0933 220.2824 9410.3964 
== Event number 45 ==
1	 138.1232 185.1452 -112.4334 256.9041 1.6641 
-11	 -16.0549 10.4577 -1.3433 19.2078 0.0112 
11	 -55.5496 -51.9261 -1.6239 76.0574 0.0112 
1000022	 -66.5186 -143.6768 115.4006 218.6217 9410.3964 
1	 -46.9969 -70.0470 -238.2054 252.7029 1.6641 
-11	 37.6661 22.1831 78.4642 89.8190 0.0112 
11	 9.2431 -14.3800 76.7403 78.6212 0.0112 
1000022	 0.0877 62.2439 83.0010 142.0348 9410.3964 
== Event number 46 ==
1	 34.7437 222.1792 -106.9925 249.0377 1.6641 
-11	 -12.8946 -49.0688 -11.5783 52.0392 0.0112 
11	 -4.3309 -56.6785 -7.7339 57.3675 0.0112 
1000022	 -17.5182 -116.4320 126.3047 198.0570 9410.3964 
1	 133.9843 205.9264 70.7476 255.6646 1.6641 
-11	 -17.2873 -18.0525 21.8326 33.1876 0.0112 
11	 -9.0460 7.2517 -24.7736 27.3525 0.0112 
1000022	 -107.6510 -195.1255 -67.8065 252.3308 9410.3964 
== Event number 47 ==
1	 129.9416 207.4953 73.5698 255.6429 1.6641 
-11	 -39.2084 -71.8911 3.1762 81.9496 0.0112 
11	 -34.1184 -90.2536 -29.9342 101.0240 0.0112 
1000022	 -56.6148 -45.3505 -46.8118 129.8601 9410.3964 
1	 73.9491 138.3100 200.1910 254.3152 1.6641 
-11	 15.8198 -11.2892 -45.0873 49.0978 0.0112 
11	 -48.0834 -79.9491 -91.6808 130.8024 0.0112 
1000022	 -41.6854 -47.0716 -63.4229 131.8570 9410.3964 
== Event number 48 ==
1	 -170.9666 -188.9293 13.3157 255.1525 1.6641 
-11	 45.0087 11.2418 -21.9231 51.3107 0.0112 
11	 -11.0549 -0.1117 12.3294 16.5604 0.0112 
1000022	 137.0128 177.7992 -3.7220 244.5594 9410.3964 
1	 80.1349 116.2785 211.0838 253.9691 1.6641 
-11	 -17.7669 -24.7383 3.2314 30.6284 0.0112 
11	 -36.2658 9.5525 -31.0167 48.6673 0.0112 
1000022	 -26.1022 -101.0927 -183.2984 232.1848 9410.3964 
== Event number 49 ==
1	 124.7068 73.0868 213.9980 258.2446 1.6641 
-11	 -14.1215 -42.1936 -61.2318 75.6906 0.0112 
11	 -5.2163 -36.9628 -14.2819 39.9680 0.0112 
1000022	 -105.3691 6.0696 -138.4843 199.3183 9410.3964 
1	 137.1573 -11.6806 -211.5854 252.4254 1.6641 
-11	 12.8867 -9.0981 27.2740 31.5075 0.0112 
11	 -19.7382 23.7231 -2.7189 30.9804 0.0112 
1000022	 -130.3058 -2.9443 187.0303 247.7478 9410.3964 
== Event number 50 ==
1	 -202.0098 144.3607 63.8060 256.3608 1.6641 
-11	 40.4350 -26.5256 -45.4108 66.3381 0.0112 
11	 11.5188 -49.2826 15.0534 52.8023 0.0112 
1000022	 150.0560 -68.5524 -33.4486 194.2819 9410.3964 
1	 -15.2168 112.7215 224.3944 251.5794 1.6641 
-11	 30.2627 -40.6062 -44.1095 67.1592 0.0112 
11	 4.4571 23.7918 -26.0145 35.5342 0.0112 
1000022	 -19.5031 -95.9071 -154.2703 206.8533 9410.3964 
== Event number 51 ==
1	 187.3870 68.7076 -171.5928 263.2116 1.6641 
-11	 -61.2118 9.8820 40.3793 73.9935 0.0112 
11	 4.2239 -7.4561 -13.5963 16.0719 0.0112 
1000022	 -130.3991 -71.1335 144.8099 229.0070 9410.3964 
1	 5.3513 49.6807 246.3346 251.3547 1.6641 
-11	 -28.5459 -6.8408 -16.2896 33.5713 0.0112 
11	 -29.7013 -4.9402 -22.3481 37.4969 0.0112 
1000022	 52.8959 -37.8996 -207.6969 238.2913 9410.3964 
== Event number 52 ==
1	 114.7395 163.6311 160.7980 256.5111 1.6641 
-11	 -45.3017 -70.2550 -56.0811 100.6634 0.0112 
11	 19.1648 2.6943 -25.1435 31.7294 0.0112 
1000022	 -88.6027 -96.0703 -79.5734 181.1691 9410.3964 
1	 18.2612 47.6109 256.3734 261.3987 1.6641 
-11	 9.9097 -15.2733 -96.9307 98.6258 0.0112 
11	 -31.4079 10.0463 -80.0212 86.5493 0.0112 
1000022	 3.2370 -42.3840 -79.4216 132.3823 9410.3964 
== Event number 53 ==
1	 -103.7374 -233.5569 11.5135 255.8212 1.6641 
-11	 -15.9758 18.2521 11.4836 26.8374 0.0112 
11	 -17.0532 9.1059 0.4573 19.3377 0.0112 
1000022	 136.7663 206.1989 -23.4543 266.8024 9410.3964 
1	 -45.6684 -121.8633 224.8284 259.7802 1.6641 
-11	 -6.8448 54.2897 -61.0515 81.9849 0.0112 
11	 25.2111 57.7055 -41.1781 75.2408 0.0112 
1000022	 27.3020 9.8681 -122.5987 159.0083 9410.3964 
== Event number 54 ==
1	 14.9612 -201.7963 -159.1799 257.4597 1.6641 
